205004,205004,2883 BALBIN RICARDO DR. AV.,-34.560232,-58.471152000000004,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205171,205171,2679 OLAZABAL,-34.56165,-58.460838,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205174,205174,2871 OLAZABAL,-34.562697,-58.462621999999996,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205392,205392,2174 SALTA,-34.632768,-58.382567,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205420,205420,4451 BALBIN RICARDO DR. AV.,-34.55532,-58.49567,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205434,205434,4681 BALBIN RICARDO DR. AV.,-34.553627,-58.497305000000004,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
205886,205886,2091 FIGUEROA ALCORTA PRES. AV.,-34.584235,-58.389928000000005,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
207204,207204,1433 PELLEGRINI CARLOS,-34.591159999999995,-58.38154,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
207613,207613,2495 OLAZABAL,-34.560655,-58.459185,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
207741,207741,2026 SALTA,-34.6311,-58.382659999999994,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
2032482,2032482,4103 BALBIN RICARDO DR. AV.,-34.554982,-58.488882,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
2032487,2032487,3485 BALBIN RICARDO DR. AV.,-34.55683,-58.479098,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
2032488,2032488,2459 BALBIN RICARDO DR. AV.,-34.562418,-58.465906999999994,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
2032494,2032494,2193 VUELTA DE OBLIGADO,-34.560618,-58.456392,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861103605,6861103605,AVENIDA BARTOLOMÉ MITRE 55-99,-34.548437,-58.500292,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861122282,6861122282,DOMINGO FRENCH 750,-34.547742,-58.516844999999996,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861127441,6861127441,FRANCISCO NARCISO DE LAPRIDA 3789,-34.548013,-58.504352000000004,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861128269,6861128269,TALCAHUANO 695,-34.548367999999996,-58.515268000000006,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861134194,6861134194,FRANCISCO NARCISO DE LAPRIDA 3489,-34.546538,-58.501135,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
6861135172,6861135172,TALCAHUANO 491,-34.550422999999995,-58.514047,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20494,20494,4712 BALBIN RICARDO DR. AV.,-34.55345,-58.497937,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20502,20502,4212 BALBIN RICARDO DR. AV.,-34.55508,-58.491392000000005,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20543,20543,762 PELLEGRINI CARLOS,-34.599527,-58.381747,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20548,20548,1044 SANTA FE AV.,-34.595887,-58.382055,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
201356,201356,1027 CHILE,-34.615987,-58.380885,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
201364,201364,1042 YRIGOYEN HIPOLITO,-34.609943,-58.381152,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
202822,202822,2667 SARMIENTO AV.,-34.580307,-58.420019999999994,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
202826,202826,3085 SARMIENTO AV.,-34.577512,-58.417407999999995,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
202830,202830,3351 SARMIENTO AV.,-34.575545,-58.415493000000005,1,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
